-0.062669,0.157378,0.179351,-0.106033,0.105539,0.082660,-0.070203,A
0.150290,-0.004814,0.111816,0.102422,-0.118382,-0.136106,0.041829,A
-0.109970,0.076393,0.025638,-0.169633,0.131046,0.096044,-0.104199,A
0.024291,0.014107,-0.165188,0.145677,0.152839,-0.115245,-0.178646,A
-0.183066,0.110939,-0.059864,0.015726,-0.079808,0.084227,-0.045784,A
0.186166,-0.108573,0.082188,0.087210,0.136666,0.064034,-0.138759,A
-0.023649,-0.072685,-0.017140,-0.016958,-0.137640,-0.108348,0.028659,A
0.051258,0.042963,-0.023395,-0.131896,0.078700,-0.080713,-0.021245,A
-0.097735,-0.072623,-0.183774,-0.177673,0.130036,-0.099014,0.054750,A
0.056672,0.028224,-0.030358,0.023913,0.062840,-0.084079,-0.039983,A
-0.080491,0.168617,0.156347,-0.169738,0.140770,-0.037625,0.037617,A
-0.037036,-0.011883,-0.028559,0.035989,-0.174446,0.141616,0.079773,A
-0.047888,-0.050963,-0.051590,0.029462,0.052827,0.127194,-0.056424,A
0.103204,-0.066717,-0.116608,0.081246,0.077858,-0.150308,-0.142947,A
0.076456,-0.117257,0.186101,0.150478,-0.043418,-0.162002,0.147667,A
-0.103723,0.033397,0.030293,0.087919,-0.187622,-0.172533,0.124297,A
-0.150608,0.085003,-0.080395,0.062667,0.080060,0.175192,-0.007046,A
0.186853,-0.122815,0.103827,0.150476,0.095398,0.134214,0.134993,A
-0.079151,0.179424,-0.030521,-0.184051,0.092341,0.094480,0.151590,A
0.106536,0.149566,-0.027549,0.077173,-0.143094,0.035254,-0.141139,A
0.187969,0.061336,-0.122163,-0.012028,-0.046310,-0.048333,0.020736,A
-0.022683,0.004138,-0.025913,-0.124068,0.000687,0.076153,0.092585,A
0.102878,-0.059823,0.181459,0.109941,0.036477,-0.118798,-0.051771,A
-0.020834,-0.087684,-0.114055,-0.044545,-0.186504,-0.124354,-0.073466,A
0.134761,0.152334,0.022664,0.084489,-0.134389,-0.019692,0.184969,A
0.029339,0.110107,0.035151,0.154198,-0.087731,0.027689,0.123495,A
-0.029110,0.055530,-0.028863,-0.096668,-0.072935,0.059394,0.047949,A
-0.059202,-0.077937,0.114781,0.175628,-0.081275,0.033548,0.085868,A
-0.110229,-0.114662,-0.072835,-0.119119,-0.013311,0.036388,-0.096436,A
0.169342,-0.036206,-0.126556,0.182357,-0.006955,-0.066087,0.154841,A
0.126955,0.106639,-0.058927,-0.107075,0.025557,-0.029428,0.089719,A
-0.026455,-0.151710,0.064781,0.040824,-0.055694,0.068039,0.018558,A
0.038532,0.005986,-0.145483,0.112411,-0.054316,-0.134278,0.059655,A
-0.165822,0.085533,-0.000282,-0.129662,-0.185355,0.040966,0.064636,A
0.137034,0.090395,-0.055465,0.180367,-0.163269,0.024760,-0.058150,A
0.116430,-0.030173,-0.104391,-0.067803,-0.129883,-0.076082,0.029515,A
-0.050095,-0.156317,-0.136292,-0.125282,-0.036771,-0.157418,0.172025,A
-0.070198,-0.164074,0.025166,0.036040,-0.176484,0.050919,0.129859,A
-0.008781,0.090518,0.023556,-0.021925,0.044104,0.014952,0.064399,A
-0.167351,0.115419,0.171078,0.137597,-0.065492,0.062289,-0.166262,A
-0.009776,-0.090643,-0.128948,-0.035538,0.180482,-0.024776,0.129682,A
-0.016911,0.150514,0.187518,0.103218,-0.168333,-0.132248,-0.148965,A
0.009392,-0.138726,0.168463,0.077647,-0.103818,0.124725,0.063131,A
-0.040946,0.127615,-0.057559,0.102095,0.091301,-0.112667,-0.158072,A
0.143208,0.055891,-0.002641,-0.185534,0.080298,-0.152222,0.122544,A
0.144831,-0.043125,-0.056346,0.075341,0.007454,0.161182,0.065230,A
0.149533,-0.059105,0.020541,0.033695,-0.133701,-0.033505,-0.040514,A
-0.125958,0.069180,-0.066650,0.110081,0.165537,-0.075930,0.113291,A
-0.047941,0.160948,-0.152649,-0.114660,-0.093410,0.066396,-0.003270,A
0.161308,0.039525,-0.064851,-0.046217,0.019466,0.156060,0.017714,A
0.020250,-0.071781,0.107872,0.015558,0.063640,0.181953,-0.126176,A
0.011595,0.176570,-0.087217,-0.131068,0.085529,-0.166801,-0.055721,A
-0.040244,-0.067805,0.106179,0.131704,-0.111248,-0.176461,0.186111,A
-0.114133,-0.127090,-0.010129,0.105485,-0.035933,0.137909,0.172228,A
-0.138417,-0.139615,0.188354,-0.025508,0.052459,-0.044335,0.051579,A
0.146715,-0.165420,-0.030271,0.141653,0.146404,-0.164244,-0.173372,A
0.024070,0.174177,-0.034632,-0.140756,0.149021,-0.125323,-0.134470,A
-0.128929,-0.178565,-0.004673,-0.078436,-0.020523,0.109448,0.053813,A
-0.039333,0.181159,0.073279,0.040946,-0.120047,-0.138949,-0.113868,A
-0.071935,-0.084811,0.159743,-0.129380,0.172565,0.011474,-0.117309,A
0.143860,-0.164962,-0.150405,0.124288,-0.156392,-0.024091,0.115069,A
-0.121845,-0.076403,-0.069236,0.059218,0.095918,0.155292,-0.023340,A
0.104657,0.117190,-0.097101,0.171515,0.166199,0.033085,-0.049476,A
-0.159066,-0.119820,0.085064,-0.024827,0.118742,0.121899,-0.183618,A
-0.019977,-0.077638,-0.146068,0.028852,-0.092623,-0.126220,0.031620,A
0.031300,0.009086,0.139369,0.096173,0.128086,-0.164550,0.141767,A
0.025564,0.154618,0.101298,0.087770,-0.061815,0.179131,0.096928,A
-0.103337,-0.017350,-0.084218,-0.156530,-0.147233,-0.034598,0.131388,A
-0.005251,0.040861,0.142133,-0.127989,-0.122383,-0.055028,0.112529,A
0.018092,0.094257,0.003360,-0.047132,-0.023860,-0.004808,0.013527,A
0.139878,0.186762,-0.100883,0.016557,0.163800,-0.075781,-0.139788,A
-0.136529,0.171457,0.183073,-0.145268,-0.015714,0.025031,-0.127104,A
-0.170803,-0.026349,-0.174220,0.027950,0.091849,-0.067123,0.083531,A
-0.166896,0.186297,-0.060194,-0.143660,0.162855,0.134372,-0.049802,A
-0.013919,-0.079250,-0.147828,0.165354,0.108146,-0.165573,0.110290,A
-0.120090,0.072667,-0.040074,-0.122641,0.122001,0.164061,-0.168456,A
-0.058493,-0.111412,0.141543,0.052362,0.116869,-0.174425,0.077987,A
0.085848,-0.113819,0.094140,-0.177409,0.041715,-0.122761,-0.072007,A
-0.179642,0.127593,-0.145729,0.184183,0.176612,0.053354,-0.185052,A
0.078444,-0.064480,-0.099795,-0.074984,0.047553,0.185185,-0.150743,A
-0.186073,-0.163151,-0.042348,0.043251,0.053964,-0.109157,0.032566,A
0.123589,0.137140,0.091838,-0.080466,0.092113,0.075407,-0.081788,A
0.119733,-0.112097,0.013003,0.006184,0.177944,-0.059517,0.066649,A
0.125185,-0.036250,0.063903,0.006724,0.103738,0.165438,0.179234,A
0.101161,0.095708,0.096232,0.062378,-0.119451,-0.093568,0.174450,A
0.043414,0.023982,-0.079900,-0.035857,-0.076976,-0.006148,0.168435,A
0.169100,0.108827,-0.022728,0.044381,0.049216,-0.103717,0.025840,A
-0.183110,-0.080378,-0.034252,-0.147383,-0.154257,-0.113644,0.025865,A
-0.140877,0.103065,-0.064717,0.090046,0.098799,0.114940,0.008338,A
0.117270,-0.002413,-0.163057,0.120406,-0.159899,-0.017139,-0.019758,A
0.064095,-0.183752,0.120397,0.067533,-0.024048,-0.145134,0.079758,A
0.068101,-0.184952,0.127433,0.137917,0.003124,0.106004,-0.163434,A
-0.014105,-0.021586,-0.018685,-0.139343,-0.105400,0.076983,-0.030540,A
0.182361,0.110663,0.168678,0.004168,-0.136888,0.183799,-0.188815,A
0.140464,0.149295,-0.135863,-0.084402,0.090588,0.020663,-0.103324,A
0.147652,0.049250,0.071965,0.150148,0.125562,-0.118261,0.185640,A
0.096391,-0.022106,0.033893,0.128235,0.026108,-0.172196,0.166299,A
0.030454,-0.176303,0.131197,-0.002496,-0.040266,0.163373,-0.153765,A
0.169443,0.102227,-0.094392,-0.171809,-0.089291,0.146676,0.134783,A
0.026989,0.051129,0.022677,0.140196,0.182415,-0.065582,-0.172341,A
0.084344,-0.073000,-0.178414,0.077074,-0.107202,-0.054201,-0.077737,A
-0.031798,0.042137,0.112649,-0.038912,0.057707,0.138478,0.159495,A
0.046318,-0.045702,0.069083,0.178090,0.054409,-0.095165,0.166606,A
0.071219,-0.151280,-0.150546,-0.024860,-0.107574,0.160113,-0.020804,A
0.022190,0.035640,-0.080425,-0.039852,0.094742,0.152288,-0.097802,A
0.028559,-0.178997,-0.004604,-0.086909,0.032107,0.162184,0.132930,A
-0.184749,0.162865,0.020802,-0.000860,-0.062919,0.116357,-0.150418,A
-0.023791,0.119628,0.065729,0.022092,-0.141616,-0.027333,-0.053042,A
0.088931,-0.071934,0.134945,-0.054173,0.125659,0.052962,0.012739,A
-0.185705,-0.141298,0.161374,0.122757,0.022863,-0.126290,0.041989,A
-0.077393,-0.035169,-0.159648,-0.054985,-0.115448,-0.027128,-0.119334,A
0.058722,0.010543,0.188287,-0.123075,-0.171866,-0.125426,-0.147914,A
-0.008547,0.089461,-0.011216,-0.164123,-0.061721,0.019932,0.098497,A
-0.044507,-0.071563,0.036091,0.147426,0.119546,0.029298,-0.043188,A
0.100704,0.184420,-0.010605,-0.135094,-0.035001,0.053657,-0.136521,A
-0.014461,0.035756,-0.030090,-0.168571,0.150673,0.056985,0.172933,A
-0.025338,0.138147,-0.109629,-0.106809,-0.104425,0.117714,-0.148692,A
-0.092385,-0.013229,0.139951,0.064209,-0.186414,-0.083672,-0.176592,A
0.104760,-0.085096,0.060920,-0.026992,0.186811,0.125640,0.015763,A
-0.004796,-0.185318,-0.027798,-0.083118,0.033847,-0.054087,0.010916,A
0.149348,-0.069864,-0.147469,0.140568,0.125408,0.018834,0.127370,A
-0.126838,-0.187547,0.007717,0.038933,0.150485,-0.120610,-0.077408,A
-0.106359,0.121489,0.011076,-0.034932,-0.091943,-0.006202,-0.091000,A
-0.173946,0.028983,-0.100429,0.145666,0.052104,-0.103048,-0.113373,A
0.024243,0.158750,0.052067,-0.168594,-0.062215,0.184251,0.167915,A
0.130339,0.139024,0.056806,-0.130917,0.097804,-0.006589,-0.136054,A
0.035945,-0.019712,0.118631,-0.152150,0.104448,-0.007074,-0.017337,A
-0.153171,-0.066084,0.018044,-0.065581,0.181777,-0.123682,-0.086839,A
-0.064356,-0.180326,0.005338,0.144484,-0.185813,-0.130048,-0.050287,A
0.021769,0.043510,0.058326,0.092091,0.146210,0.171205,-0.118611,A
0.018388,0.132234,0.117872,0.009803,-0.068444,0.055209,0.055455,A
-0.127034,0.127088,0.156291,-0.043910,0.065989,-0.016075,-0.116095,A
0.146470,0.182699,0.087820,0.179079,0.064722,0.040040,0.003278,A
-0.075849,0.149158,0.009719,-0.090558,0.074318,0.020070,0.045962,A
0.119809,-0.130574,-0.175289,-0.014568,-0.181237,0.178759,0.154484,A
0.127221,-0.154056,0.027592,0.132345,0.048472,0.057709,0.104049,A
-0.121248,-0.011726,-0.037294,0.048749,-0.081728,-0.116973,-0.020316,A
0.039992,0.030076,-0.100598,-0.135651,0.136378,-0.064774,-0.174503,A
-0.157652,-0.073471,0.099180,0.160131,0.042171,-0.022672,-0.009166,A
-0.139053,0.095404,-0.096515,0.182842,0.002636,-0.171253,0.169851,A
0.063244,0.094820,-0.140224,-0.127812,-0.161753,-0.065210,-0.105478,A
0.062379,0.064474,0.132390,0.168750,-0.122840,0.094807,-0.099949,A
0.184955,-0.005075,-0.170238,0.184455,-0.128234,0.086903,-0.145066,A
0.088575,-0.044603,0.154982,-0.128179,0.008891,0.165440,0.003174,A
-0.068265,-0.010530,-0.147947,0.071159,0.131704,-0.170558,0.172035,A
0.024354,0.096694,0.061787,0.034385,-0.161401,0.099904,-0.091694,A
0.096907,-0.110202,-0.071474,-0.086669,0.145755,0.107083,-0.003834,A
0.079164,-0.134384,-0.034498,-0.013789,-0.178349,-0.147772,-0.152953,A
0.145221,-0.114165,0.134140,0.086944,-0.076254,0.053256,-0.102123,A
0.074374,-0.062232,0.066258,0.187272,-0.159354,0.085665,0.090842,A
-0.060255,-0.112614,0.128281,0.168542,0.185569,0.102832,-0.011826,A
-0.027149,0.103156,-0.010778,-0.157093,0.031119,-0.180832,0.078614,A
0.035976,-0.003289,0.063743,-0.139940,0.175288,0.102723,-0.116067,A
0.054139,0.068586,0.045149,0.140130,0.161712,-0.114900,-0.169964,A
0.161117,0.136478,0.141345,-0.110537,-0.095523,0.129688,0.179669,A
-0.139291,-0.072978,0.091171,-0.030371,0.028291,0.117689,-0.165559,A
0.124844,-0.080713,-0.045670,-0.187654,-0.015297,0.069175,-0.094151,A
-0.098386,-0.145551,0.182553,0.047740,0.054839,-0.137215,0.069919,A
0.087186,0.068797,0.116850,0.090635,-0.142255,0.128499,-0.067482,A
0.146184,-0.158413,-0.059389,0.020395,-0.036394,-0.150082,-0.067625,A
-0.000456,0.171661,0.088729,0.106922,-0.152463,-0.073131,0.157500,A
-0.183728,0.048482,-0.020211,-0.178060,-0.006342,0.027411,-0.185764,A
0.053082,0.166889,-0.182241,-0.185451,0.086728,-0.128827,-0.076019,A
0.032454,0.113774,0.064475,0.006742,0.116434,0.150250,0.176915,A
-0.186628,0.063758,0.177575,0.119913,0.031861,-0.175834,-0.016287,A
0.096874,0.069403,0.070687,-0.110126,-0.043994,-0.184324,0.026544,A
-0.159597,0.090477,-0.013966,-0.177034,0.040321,0.167426,-0.041346,A
-0.138850,-0.098634,-0.090625,-0.106170,-0.156241,-0.038914,0.168014,A
0.029356,-0.001527,0.031576,0.007506,0.116992,-0.060010,-0.041273,A
0.059054,0.094743,0.041265,0.161848,-0.028338,-0.138885,-0.174937,A
0.082063,0.006008,0.123821,0.075157,0.016440,0.169117,-0.027758,A
-0.166579,-0.148317,0.154817,-0.070451,0.070637,0.024500,0.052562,A
-0.004440,-0.179128,-0.108430,0.055750,0.140670,0.002138,0.056480,A
-0.114158,0.088693,0.108597,0.072423,0.058938,-0.123933,-0.135194,A
-0.097523,-0.102299,-0.081216,0.107983,-0.168291,0.058929,0.117492,A
-0.002063,-0.165517,0.036352,-0.004223,0.185044,0.004588,0.131206,A
-0.050935,-0.049264,0.066961,-0.187430,0.027882,-0.055200,-0.075150,A
0.138833,0.139883,-0.109958,-0.085495,0.081262,-0.059384,-0.182748,A
-0.097993,0.017442,-0.084731,-0.049040,0.185565,0.012770,-0.153777,A
0.070241,-0.001061,-0.104458,0.070110,-0.170819,-0.027109,-0.013949,A
-0.119668,0.162187,0.113720,0.057507,-0.029351,-0.125603,-0.116112,A
0.064319,0.161275,-0.069671,0.038295,0.095204,-0.102634,0.125129,A
0.036782,0.060735,0.088079,0.046947,0.151031,0.090379,-0.134040,A
-0.132736,0.141260,0.114863,0.067295,0.026508,0.092961,-0.038968,A
0.142640,0.015059,0.005527,0.039197,0.160117,0.098380,0.053348,A
0.002892,0.071246,0.124919,0.040171,-0.052838,0.062832,0.125532,A
-0.064412,0.082109,-0.138550,0.088994,-0.088201,-0.145082,0.014576,A
0.183022,0.084188,-0.056686,-0.123249,0.019720,0.019355,-0.176522,A
0.053090,-0.054677,0.166684,0.167981,-0.007289,-0.131836,-0.022529,A
0.034315,0.047186,0.173417,0.080230,0.010809,0.178528,0.035566,A
0.102600,-0.091832,0.005426,-0.139977,0.043684,0.153275,0.147840,A
0.174348,-0.102660,0.006852,-0.122981,0.072196,0.154236,-0.012298,A
0.176751,-0.105256,0.095628,-0.030687,0.045283,-0.076606,0.160075,A
-0.072255,-0.009921,-0.103796,0.185401,-0.187608,0.028840,0.060857,A
-0.082870,0.059484,-0.107385,-0.130580,0.050217,-0.073647,0.181541,A
0.045310,-0.041497,0.148553,0.101484,-0.185638,0.103205,0.103290,A
-0.062316,-0.093701,0.187845,0.065763,-0.000381,0.175253,0.050632,A
-0.079178,-0.149733,-0.001541,0.093945,0.166138,-0.119166,0.067575,A
-0.081426,-0.125740,0.023939,0.181882,-0.179361,0.116918,-0.085852,A
0.147980,-0.110662,0.099189,0.111597,-0.177800,0.008830,0.056010,A
-0.157241,0.142071,0.124345,0.046268,0.090648,-0.177472,-0.066280,A
0.119669,0.003794,0.037697,-0.045156,-0.081187,-0.004443,0.056640,A
-0.019747,0.142113,-0.186117,0.061240,0.073943,-0.135329,-0.098500,A
0.029919,-0.146336,-0.087587,0.165166,-0.059646,0.118999,-0.188256,A
0.036583,0.106067,-0.109003,0.090543,0.018329,-0.059082,0.002381,A
-0.092697,-0.139318,-0.023839,0.083174,-0.178662,-0.126326,-0.164906,A
-0.163564,0.103856,-0.043021,-0.165709,-0.173096,0.030393,-0.049933,A
-0.010924,-0.181671,0.174592,0.093778,-0.008557,0.008346,-0.063521,A
-0.105691,0.160483,0.023097,0.024036,0.137401,0.045275,0.043798,A
0.111070,0.134623,0.005001,0.147724,-0.123907,0.008491,-0.048164,A
-0.016475,0.186523,0.172898,0.094907,0.099478,0.016142,-0.117976,A
0.148228,0.115006,-0.181048,0.165769,0.078807,0.148448,-0.141663,A
0.036057,-0.140412,0.045494,-0.110521,0.144282,0.155498,-0.163322,A
-0.016597,-0.151302,-0.000498,0.094186,-0.111876,0.009537,0.034518,A
-0.155672,-0.074264,0.072841,0.159136,-0.018460,-0.008087,0.134508,A
-0.144517,0.146802,0.079659,0.139905,0.062839,0.102824,-0.187156,A
-0.148989,0.073471,-0.013859,-0.063303,0.102614,0.087998,0.184448,A
-0.129477,-0.111567,0.058025,-0.017007,0.078800,-0.087060,0.076963,A
0.043211,-0.156087,0.184720,0.161291,0.006542,-0.049595,0.164779,A
-0.079006,0.081743,-0.154009,0.081178,0.010520,0.121071,0.157143,A
-0.167780,-0.178844,0.003878,0.098632,0.069837,-0.140731,-0.072615,A
-0.008801,-0.142482,0.115456,-0.002396,0.148990,-0.178908,-0.168685,A
0.027082,-0.123951,-0.006600,-0.099963,0.034588,-0.002951,0.164571,A
-0.076987,-0.016981,-0.002483,-0.167365,-0.185810,-0.166905,-0.070993,A
0.160285,-0.055329,0.094597,0.089338,-0.066330,0.090768,-0.142154,A
0.103304,0.145706,0.187903,0.038355,0.144360,0.179579,0.186683,A
0.045184,-0.103352,-0.182978,-0.079287,-0.008361,0.027222,0.161295,A
-0.022771,-0.160203,0.135652,0.151407,-0.022254,0.124589,-0.161537,A
0.045228,-0.053264,-0.177970,0.095216,-0.070593,-0.066904,0.109571,A
-0.049209,0.101878,0.170342,0.007818,0.137508,0.010858,0.091731,A
0.013775,0.110714,-0.187684,-0.134049,-0.175146,0.171877,-0.112969,A
0.109798,-0.122460,0.116912,-0.168356,0.145910,-0.050471,0.084961,A
-0.148594,0.133269,-0.088955,0.145687,-0.021942,-0.158393,-0.141705,A
0.069610,-0.073873,-0.144128,-0.065181,0.022169,0.117272,0.070267,A
0.160183,0.009558,0.004408,0.062875,0.185685,-0.145808,-0.054338,A
0.046859,-0.026558,-0.182944,0.094187,-0.017127,0.034798,0.004665,A
-0.182651,-0.000621,0.113868,0.069417,0.020788,0.116659,-0.047932,A
-0.015390,-0.058573,-0.073180,-0.098957,0.117114,-0.069345,-0.103296,A
0.050952,0.101134,-0.094403,0.042046,0.050867,0.001716,0.009011,A
0.035317,-0.019054,-0.037974,-0.178974,0.143075,0.027568,0.143625,A
0.186555,-0.140086,0.116143,0.128023,-0.057818,0.164333,-0.133202,A
0.035362,-0.051115,0.060407,-0.074971,0.069514,-0.132527,0.096293,A
-0.054487,-0.083564,-0.031315,-0.175719,0.084245,0.041610,0.032893,A
-0.175787,-0.171907,0.051152,-0.184093,0.107241,-0.125083,-0.154644,A
-0.009871,-0.090871,0.058419,-0.115441,0.080358,-0.063824,0.014928,A
0.010222,0.149953,-0.106809,-0.098885,-0.175856,-0.050765,-0.050875,A
0.008968,0.066486,0.159479,-0.122953,0.004206,0.174171,-0.103110,A
-0.120024,-0.019234,0.009572,0.027161,-0.127436,0.151674,0.159276,A
-0.037581,-0.153994,0.037945,-0.186026,-0.001141,-0.156148,0.133220,A
0.068417,0.059665,-0.105727,0.141579,-0.113890,-0.181661,0.042411,A
0.136161,-0.182314,0.165528,-0.083322,0.145274,0.148458,-0.010070,A
-0.175201,0.182555,0.175783,-0.161161,-0.129792,0.141095,0.077400,A
-0.181745,0.039123,0.119002,0.139644,0.018199,-0.044602,-0.167729,A
-0.156116,-0.054727,0.176437,-0.128798,-0.083276,-0.063330,0.122588,A
-0.095266,0.154757,-0.187039,0.097864,0.147834,0.166685,-0.150001,A
-0.118122,0.148787,-0.001005,-0.149335,-0.009679,0.093150,-0.033349,A
-0.040529,-0.134832,0.137686,-0.087277,0.138354,-0.142533,-0.178887,A
-0.161688,-0.010326,-0.120236,0.049185,-0.048801,-0.135705,-0.053003,A
-0.016120,0.017178,-0.181667,0.004471,0.066501,0.170638,0.100370,A
-0.169728,0.071049,0.113302,0.138000,0.034594,-0.086613,0.178352,A
0.039909,-0.007838,-0.123683,-0.018142,-0.043905,-0.141873,0.172465,A
0.073609,-0.006779,0.056422,-0.030487,-0.173354,-0.070839,0.038207,A
-0.050837,-0.095387,-0.037166,-0.038740,0.130176,-0.078124,-0.166398,A
0.081569,-0.099285,0.153013,0.101292,-0.088750,0.084836,0.054097,A
0.113698,-0.095504,0.090044,0.182348,-0.000267,-0.060225,0.181294,A
0.014537,0.155749,-0.102787,-0.016833,-0.003430,-0.102584,0.010656,A
0.105653,-0.079157,0.016442,-0.004329,0.065966,0.166251,-0.184492,A
0.170285,-0.110244,-0.002356,-0.044858,0.154036,0.115148,0.166093,A
-0.105729,-0.021919,-0.008071,-0.082196,0.151595,0.170051,-0.164356,A
-0.002591,0.015781,-0.060713,-0.025887,0.168534,0.061286,-0.066297,A
0.111953,-0.141296,-0.087501,-0.178676,-0.071402,0.063720,-0.021101,A
0.130188,-0.186277,-0.096705,-0.077366,0.168386,-0.169148,-0.030827,A
-0.084459,0.120989,-0.179219,-0.050384,0.001964,-0.183298,0.026739,A
-0.094605,0.061027,0.026418,-0.052203,-0.139722,-0.012218,0.071722,A
0.109433,0.015741,0.015673,0.142781,-0.133157,-0.111431,0.047508,A
-0.154543,-0.038736,0.167108,0.117993,-0.007056,0.102052,0.007637,A
-0.038960,0.163510,0.026822,-0.175560,-0.026048,0.159523,0.020963,A
-0.022185,0.138024,-0.116752,-0.132005,-0.187235,-0.029083,-0.060644,A
0.046721,0.112222,0.184371,0.087749,-0.184450,0.115703,-0.062931,A
-0.173081,-0.086797,0.149522,-0.001999,-0.058114,0.043361,0.048735,A
0.162459,0.164509,-0.001770,0.162598,0.153076,0.152288,0.179065,A
0.058683,-0.112615,-0.135674,0.013734,-0.032882,-0.061700,0.030270,A
0.013664,-0.040226,0.175113,-0.041963,0.009218,0.013830,-0.175388,A
-0.047146,0.077247,-0.149925,0.038207,-0.184559,0.046193,0.039580,A
0.113485,-0.054467,0.186608,-0.158436,0.105801,0.047955,-0.090741,A
0.161744,0.084368,-0.054498,-0.165573,0.123050,-0.133671,0.127536,A
-0.063928,0.124102,0.164489,-0.160700,-0.151320,-0.054011,-0.061664,A
0.012176,-0.014722,0.055985,-0.088369,0.109033,-0.068177,-0.112857,A
0.128421,0.045026,0.081418,0.153558,-0.186420,-0.141754,0.012586,A
0.119658,0.004394,-0.085926,-0.055122,0.188293,-0.116151,0.043971,A
-0.169018,-0.008546,0.113000,-0.178417,0.000953,-0.157828,-0.155327,A
0.181796,-0.035221,0.146675,0.176254,-0.074312,0.131220,-0.170245,A
0.113293,-0.058842,0.040923,-0.172707,0.144044,-0.119531,0.084148,A
0.082089,-0.121677,0.134117,0.174905,-0.149248,-0.129925,0.017363,A
-0.113072,0.055133,-0.013571,-0.036816,0.058673,-0.067902,0.076111,A
0.135818,-0.171101,-0.105571,-0.066253,-0.038951,0.039240,-0.098414,A
0.182623,-0.097195,0.059357,0.148383,-0.105005,0.117479,-0.068523,A
0.100591,0.017381,0.041777,-0.062913,0.084787,-0.080577,0.169466,A
0.096213,0.112776,0.035185,0.184478,0.009141,0.051179,-0.143752,A
0.054095,-0.039815,-0.004478,0.067931,-0.063518,0.141805,0.185435,A
-0.112998,0.129897,-0.168151,-0.044132,0.120382,-0.025223,-0.105998,A
-0.027733,0.124905,0.111076,-0.133302,0.179196,0.018131,0.090191,A
0.136542,-0.165828,0.103615,-0.088960,-0.042692,-0.032377,0.100253,A
-0.124868,0.101585,-0.007600,-0.171845,0.016736,-0.117756,-0.024889,A
-0.047890,-0.085653,0.015683,-0.134725,-0.002324,-0.134317,-0.101627,A
0.081905,-0.172408,-0.080954,-0.089882,-0.146181,-0.139844,-0.026585,A
